5880, 15.85, 320.5310
5900, 15.45, 204.0166
5920, 15.6, 252.6260
5940, 17.25, 137.4302
5960, 16.05, 269.3701
5980, 16.45, 166.7916
6000, 16.5, 210.0262
6020, 18.45, 192.3870
6040, 14.55, 299.1788
6060, 11.85, 260.1404
6080, 13.25, 250.9185
6100, 14.85, 152.9340
6120, 15.5, 133.9507
6140, 14.55, 116.8210
6160, 16.9, 250.3189
6180, 17.3, 213.1442
6200, 15.85, 336.5221
6220, 16.7, 175.7759
6240, 14.6, 232.4460
6260, 14.35, 276.4127
6280, 13.25, 65.9456
6300, 15.0, 171.1103
6320, 15.7, 197.0547
6340, 16.65, 172.1846
6360, 14.3, 139.6761
6380, 15.4, 310.1127
6400, 15.75, 252.1844
6420, 16.65, 144.9824
6440, 14.9, 298.0863
6460, 18.25, 323.3318
6480, 14.15, 297.7084
6500, 14.95, 265.8667
6520, 14.6, 178.3138
6540, 15.05, 139.3027
6560, 15.3, 284.4955
6580, 11.8, 234.5141
6600, 17.65, 132.0805
6620, 15.35, 260.3404
6640, 14.45, 144.8237
6660, 15.95, 166.9899
6680, 13.8, 262.0038
6700, 16.3, 134.5158
6720, 16.0, 74.3103
6740, 13.25, 174.8210
6760, 13.55, 186.8221
6780, 12.8, 200.9158
6800, 13.95, 175.4841
6820, 14.35, 336.1169
6840, 14.7, 326.3551
6860, 13.15, 207.0844
6880, 16.4, 319.9852
6900, 12.15, 217.2841
6920, 12.0, 298.8431
6940, 16.45, 165.6292
6960, 16.35, 275.8116
6980, 12.85, 216.2241
7000, 13.2, 230.6220
7020, 19.75, 230.4563
7040, 12.8, 354.3061
7060, 16.0, 215.7929
7080, 14.8, 247.4879
7100, 14.65, 212.1435
7120, 17.25, 266.3722
7140, 15.55, 383.5695
7160, 18.65, 184.8887
7180, 15.75, 397.2240
7200, 13.55, 313.4197
7220, 14.4, 541.5250
7240, 14.75, 151.3001
7260, 17.25, 363.9138
7280, 13.65, 147.8325
7300, 15.75, 124.4416
7320, 20.4, 198.5180
7340, 17.45, 186.5250
7360, 19.9, 344.9598
7380, 12.45, 242.7447
7400, 12.7, 257.6127
7420, 13.45, 182.7367
7440, 16.7, 233.9071
7460, 17.65, 257.5736
7480, 16.4, 307.4288
7500, 15.35, 277.7523
7520, 19.0, 92.2745
7540, 16.25, 154.9329
7560, 14.7, 173.0514
7580, 17.75, 279.7408
7600, 16.55, 79.0201
7620, 18.0, 162.5377
7640, 16.55, 394.3012
7660, 17.1, 282.1048
7680, 18.9, 297.8784
7700, 16.95, 283.4935
7720, 18.15, 169.6824
7740, 18.05, 186.8823
7760, 19.65, 199.6757
7780, 13.95, 141.0553
7800, 13.05, 128.4816
7820, 16.4, 114.7310
7840, 15.25, 88.4379
7860, 16.5, 301.2512
7880, 13.0, 119.5317
7900, 14.25, 114.7367
7920, 13.3, 305.7151
7940, 13.85, 192.3201
7960, 16.8, 240.3678
7980, 16.0, 269.2802
8000, 17.5, 237.1009
8020, 14.2, 107.2368
8040, 14.3, 343.0859
8060, 13.55, 129.0997
8080, 13.7, 301.4073
8100, 13.35, 116.9265
8120, 15.1, 279.1808
8140, 14.1, 322.4763
8160, 14.0, 421.0269
8180, 13.75, 216.6066
8200, 15.65, 170.2951
8220, 15.5, 114.2991
8240, 15.85, 210.8313
8260, 16.4, 331.2425
8280, 13.75, 327.3182
8300, 16.5, 185.9066
8320, 18.0, 172.8407
8340, 16.1, 171.1502
8360, 14.35, 188.0822
8380, 18.15, 426.1844
8400, 18.1, 354.0476
8420, 15.7, 64.2348
8440, 14.9, 214.7578
8460, 18.3, 122.3146
8480, 17.15, 258.8536
8500, 16.65, 133.4475
8520, 16.75, 128.1439
8540, 13.9, 163.3220
8560, 17.35, 229.9252
8580, 17.45, 238.7659
8600, 15.65, 198.7363
8620, 13.75, 137.2643
8640, 14.9, 173.6023
8660, 15.6, 254.7256
8680, 15.65, 256.4420
8700, 15.15, 173.5860
8720, 17.2, 239.4559
8740, 13.9, 332.0879
8760, 17.0, 180.7680
8780, 14.8, 123.1585
8800, 16.25, 232.6262
8820, 14.35, 369.8950
8840, 17.9, 104.3760
8860, 13.65, 187.5760
8880, 16.95, 195.2105
8900, 16.5, 170.9615
8920, 17.3, 124.5184
8940, 15.35, 156.9879
8960, 15.75, 303.0146
8980, 19.35, 315.4989
9000, 13.05, 271.6405
9020, 15.5, 276.8981
9040, 16.75, 177.0893
9060, 17.8, 37.2005
9080, 13.85, 250.5879
9100, 14.05, 95.5128
9120, 17.6, 120.3522
9140, 14.7, 138.1208
9160, 12.05, 310.2738
9180, 13.15, 261.6387
9200, 16.45, 260.2984
9220, 17.2, 200.5338
9240, 15.15, 185.2324
9260, 16.65, 338.5313
9280, 15.4, 158.2575
9300, 19.3, 160.0424
9320, 15.55, 44.9804
9340, 14.1, 117.5486
9360, 15.3, 171.7619
9380, 13.85, 151.5586
9400, 16.15, 90.0188
9420, 12.9, 173.8043
9440, 15.6, 288.6724
9460, 13.9, 226.5971
9480, 17.5, 436.4490
9500, 14.75, 139.5553
9520, 13.8, 332.5568
9540, 16.6, 130.8469
9560, 13.95, 242.6310
9580, 15.95, 268.6679
9600, 15.25, 181.2632
9620, 13.25, 237.7688
9640, 16.1, 200.0678
9660, 17.35, 143.0350
9680, 13.0, 291.6039
9700, 15.05, 152.9112
9720, 16.8, 201.7555
9740, 16.25, 131.0731
9760, 14.9, 268.9485
9780, 14.8, 336.4070
9800, 16.4, 373.0094
9820, 15.8, 162.0289
9840, 16.1, 171.3546
9860, 14.8, 197.7834
9880, 13.4, 205.6680
9900, 13.55, 119.0335
